,Zip,City,State,Latitude,Longitude,2010 Census Population,Distance from Reactor,Reactor_lat,Reactor_lng
26549,40468,Perryville,KY,37.65487,-84.98037,1807.0,218.60653283468133,35.691879,-84.860107
31920,41721,Buckhorn,KY,37.325317999999996,-83.49048,788.0,219.09121283249192,35.691879,-84.860107
12856,40823,Cumberland,KY,36.972291999999996,-82.99571999999999,4231.0,219.51981241618807,35.691879,-84.860107
32393,41314,Booneville,KY,37.430777,-83.66771,5239.0,220.80917640336466,35.691879,-84.860107
12634,40444,Lancaster,KY,37.667083,-84.59496,14096.0,220.97079015023127,35.691879,-84.860107
32092,42275,Roundhill,KY,37.223167,-86.44062,883.0,221.3588182058325,35.691879,-84.860107
7475,41713,Avawam,KY,37.225390000000004,-83.273609,51.0,221.88984224487336,35.691879,-84.860107
29216,41745,Gays Creek,KY,37.328336,-83.4399,200.0,221.92351740121066,35.691879,-84.860107
19086,42748,Hodgenville,KY,37.566527,-85.71452,8706.0,222.02390774110341,35.691879,-84.860107
2671,40807,Benham,KY,36.963608,-82.95015,337.0,222.0334052586532,35.691879,-84.860107
3292,41723,Busy,KY,37.257714,-83.31253000000001,1537.0,222.46440760937045,35.691879,-84.860107
10265,42776,Sonora,KY,37.52025,-85.8807,2736.0,222.84895408171735,35.691879,-84.860107
25137,40037,Loretto,KY,37.652712,-85.41337,2864.0,223.6170804692463,35.691879,-84.860107
24494,41833,Linefork,KY,37.021403,-82.98159,321.0,224.01166539341915,35.691879,-84.860107
4625,40049,Nerinx,KY,37.660251,-85.393204,115.0,224.0458538764898,35.691879,-84.860107
30431,41731,Cornettsville,KY,37.115384999999996,-83.08501,1023.0,224.32090103088984,35.691879,-84.860107
8091,41774,Viper,KY,37.158396999999994,-83.13673,2659.0,224.48724616764216,35.691879,-84.860107
6808,40855,Lynch,KY,36.96222,-82.90522,860.0,225.05535732220306,35.691879,-84.860107
22915,42726,Clarkson,KY,37.429456,-86.16448000000001,4667.0,225.67938807196842,35.691879,-84.860107
6522,40069,Springfield,KY,37.702418,-85.22256999999999,8276.0,225.9555867122074,35.691879,-84.860107
14294,41754,Krypton,KY,37.31629,-83.33267,460.0,226.47897356063763,35.691879,-84.860107
26149,40051,New Haven,KY,37.656290999999996,-85.58099,4799.0,227.7665231581558,35.691879,-84.860107
19897,41821,Hallie,KY,37.088069,-82.99728,537.0,227.8908545220883,35.691879,-84.860107
16994,40862,Partridge,KY,37.004426,-82.89858000000001,647.0,228.4523236944698,35.691879,-84.860107
25443,41751,Jeff,KY,37.207333,-83.13361,289.0,228.6281775218932,35.691879,-84.860107
18009,40040,Mackville,KY,37.742806,-85.05564,531.0,228.7892877200021,35.691879,-84.860107
26394,41729,Combs,KY,37.266633,-83.21226,230.0,228.90409313599483,35.691879,-84.860107
27393,41719,Bonnyman,KY,37.295365000000004,-83.25414,1043.0,228.97447177228153,35.691879,-84.860107
25882,41727,Chavies,KY,37.350689,-83.34049,640.0,229.1096749032174,35.691879,-84.860107
19574,40310,Burgin,KY,37.754255,-84.76904,526.0,229.5413302312972,35.691879,-84.860107
22575,24216,Appalachia,VA,36.919476,-82.78974000000001,2939.0,230.39135054437028,35.691879,-84.860107
15153,41746,Happy,KY,37.204045,-83.09845,835.0,230.50014334520696,35.691879,-84.860107
18996,40404,Berea,KY,37.716443,-84.299699,643.0,230.66907947521273,35.691879,-84.860107
5835,41701,Hazard,KY,37.274854,-83.19060999999999,17252.0,230.84674324169782,35.691879,-84.860107
32339,40330,Harrodsburg,KY,37.773922999999996,-84.85812,19334.0,231.58547461452903,35.691879,-84.860107
7204,41760,Scuddy,KY,37.205562,-83.08055,35.0,231.71953113897072,35.691879,-84.860107
12577,42788,White Mills,KY,37.55125,-86.03115,310.0,231.73210669636907,35.691879,-84.860107
24241,42740,Glendale,KY,37.59641,-85.92294,1973.0,232.10213848102765,35.691879,-84.860107
14816,41804,Blackey,KY,37.141017,-82.99081,720.0,232.31947700077768,35.691879,-84.860107
14578,41848,Roxana,KY,37.110215999999994,-82.94073,80.0,233.26239843348606,35.691879,-84.860107
32392,41311,Beattyville,KY,37.578547,-83.70348,7538.0,233.8667981757501,35.691879,-84.860107
31152,41390,Whick,KY,37.424083,-83.37595,52.0,233.88571682585086,35.691879,-84.860107
5165,40475,Richmond,KY,37.745999,-84.28433000000001,55803.0,234.1740032451449,35.691879,-84.860107
26385,41773,Vicco,KY,37.221636,-83.05627,1273.0,234.49957523848187,35.691879,-84.860107
29607,41845,Premium,KY,37.123583,-82.93216,293.0,234.82268843776808,35.691879,-84.860107
18603,41832,Letcher,KY,37.148006,-82.95634,424.0,235.080191192307,35.691879,-84.860107
32260,42261,Morgantown,KY,37.219254,-86.67988000000001,10602.0,235.29313142737868,35.691879,-84.860107
22189,40048,Nazareth,KY,37.756941,-85.44671,113.0,235.57314451982333,35.691879,-84.860107
21726,40385,Waco,KY,37.724497,-84.11389,3131.0,235.67391546098986,35.691879,-84.860107
32814,40336,Irvine,KY,37.694764,-83.9771,13061.0,236.28741348271896,35.691879,-84.860107
12849,41759,Sassafras,KY,37.229381,-83.03409,397.0,236.48569505151002,35.691879,-84.860107
24459,40826,Eolia,KY,37.048238,-82.81775,759.0,237.09708625976322,35.691879,-84.860107
22606,42754,Leitchfield,KY,37.479797,-86.30731,15349.0,237.17533852515112,35.691879,-84.860107
30792,41367,Rowdy,KY,37.383285,-83.2404,179.0,237.36768303978528,35.691879,-84.860107
22773,42256,Lewisburg,KY,37.020365999999996,-86.94284,5028.0,237.98653109036096,35.691879,-84.860107
8434,41826,Jeremiah,KY,37.164562,-82.93047,978.0,238.01356878319277,35.691879,-84.860107
24293,41348,Lost Creek,KY,37.426337,-83.29911,1219.0,238.04628666368123,35.691879,-84.860107
32735,42762,Millwood,KY,37.443289,-86.40531,422.0,238.7495653280187,35.691879,-84.860107
26150,40472,Ravenna,KY,37.703394,-83.91384000000001,1679.0,239.12298051732748,35.691879,-84.860107
25643,42712,Big Clifty,KY,37.581022999999995,-86.15642,1855.0,239.87059682752403,35.691879,-84.860107
3999,40078,Willisburg,KY,37.840066,-85.12572,2200.0,240.11138842042882,35.691879,-84.860107
3378,42732,Eastview,KY,37.606543,-86.10413,2120.0,240.15995031752468,35.691879,-84.860107
11020,41847,Redfox,KY,37.21583,-82.95449,617.0,240.40380006803454,35.691879,-84.860107
30028,42721,Caneyville,KY,37.413211,-86.49884,3982.0,241.02603890156945,35.691879,-84.860107
18089,42701,Elizabethtown,KY,37.704287,-85.86403,48194.0,241.07722596646997,35.691879,-84.860107
5131,41397,Zoe,KY,37.643659,-83.67763000000001,64.0,241.36653001627295,35.691879,-84.860107
19819,66839,Burlington,KS,38.211108,-95.74293,4007.0,1.846109622036144,38.194569,-95.744698
13357,66857,Le Roy,KS,38.095388,-95.63461,943.0,14.643839333324715,38.194569,-95.744698
14685,66852,Gridley,KS,38.078496,-95.89505,631.0,18.43125577390795,38.194569,-95.744698
17426,66093,Westphalia,KS,38.21086,-95.50973,609.0,20.617735831105698,38.194569,-95.744698
7132,66758,Neosho Falls,KS,38.005429,-95.56976,216.0,26.020529449229095,38.194569,-95.744698
7788,66015,Colony,KS,38.067424,-95.40614000000001,782.0,32.82444120882119,38.194569,-95.744698
31420,66091,Welda,KS,38.185196000000005,-95.33705,352.0,35.65297817424271,38.194569,-95.744698
30264,66783,Yates Center,KS,37.873778,-95.7313,2230.0,35.7008307814296,38.194569,-95.744698
21524,66761,Piqua,KS,37.900385,-95.56255,238.0,36.404555245068714,38.194569,-95.744698
22404,66860,Madison,KS,38.126728,-96.16635,1258.0,37.640913688449686,38.194569,-95.744698
2626,66870,Virgil,KS,37.925128,-96.00967,166.0,37.90388689613246,38.194569,-95.744698
32533,66865,Olpe,KS,38.241502000000004,-96.20048,1124.0,40.17096897411965,38.194569,-95.744698
21998,66749,Iola,KS,37.926666,-95.39695,7974.0,42.608337163778785,38.194569,-95.744698
4489,66853,Hamilton,KS,38.000062,-96.21271,429.0,46.328729493253626,38.194569,-95.744698
7053,66777,Toronto,KS,37.777885999999995,-95.93876999999999,639.0,49.371644463053194,38.194569,-95.744698
267,66863,Neal,KS,37.831348999999996,-96.07111,63.0,49.50225534476472,38.194569,-95.744698
2320,66751,La Harpe,KS,37.918044,-95.2947,849.0,49.99350727235027,38.194569,-95.744698
9213,66039,Kincaid,KS,38.088951,-95.17473000000001,628.0,51.22632635172158,38.194569,-95.744698
16157,66748,Humboldt,KS,37.802718,-95.43451999999999,2750.0,51.36983370867972,38.194569,-95.744698
11802,66717,Buffalo,KS,37.705016,-95.69832,497.0,54.60462521254226,38.194569,-95.744698
445,66755,Moran,KS,37.933658,-95.16768,1178.0,58.27212795113939,38.194569,-95.744698
29580,66714,Benedict,KS,37.628076,-95.73245,177.0,63.0200883082873,38.194569,-95.744698
2416,67045,Eureka,KS,37.854192,-96.32433,3644.0,63.34650125391902,38.194569,-95.744698
25353,66720,Chanute,KS,37.666078000000006,-95.45681,11299.0,63.98030143778278,38.194569,-95.744698
31274,66010,Blue Mound,KS,38.102748999999996,-95.0154,606.0,64.60558776281873,38.194569,-95.744698
27205,66732,Elsmore,KS,37.799021,-95.18806,291.0,65.69856563009202,38.194569,-95.744698
14966,66014,Centerville,KS,38.226434000000005,-94.98779,349.0,66.24703375151692,38.194569,-95.744698
20230,66716,Bronson,KS,37.916575,-95.07063000000001,567.0,66.6446546445603,38.194569,-95.744698
2309,66862,Matfield Green,KS,38.14969,-96.51545,116.0,67.5821899467563,38.194569,-95.744698
13540,67047,Fall River,KS,37.64248,-96.07105,731.0,67.75745736781471,38.194569,-95.744698
28431,66772,Savonburg,KS,37.75459,-95.18816,253.0,69.10986698653711,38.194569,-95.744698
6004,66710,Altoona,KS,37.551596,-95.65671,746.0,71.93381975655565,38.194569,-95.744698
30321,66736,Fredonia,KS,37.539671999999996,-95.84307,3954.0,73.354428830772,38.194569,-95.744698
4851,67137,Severy,KS,37.647292,-96.22324,634.0,73.95042971322954,38.194569,-95.744698
23513,66775,Stark,KS,37.691117,-95.14826,191.0,76.63590014585891,38.194569,-95.744698
19818,66754,Mapleton,KS,38.017205,-94.8929,451.0,77.11817753064851,38.194569,-95.744698
28432,66779,Uniontown,KS,37.848943,-94.97218000000001,650.0,77.84592293529148,38.194569,-95.744698
13601,66733,Erie,KS,37.594165999999994,-95.24755,2215.0,79.77557356941563,38.194569,-95.744698
11924,66056,Mound City,KS,38.141903000000006,-94.82166,1694.0,80.93056204626774,38.194569,-95.744698
9523,66842,Cassoday,KS,38.018802,-96.66349,324.0,82.7571450715696,38.194569,-95.744698
31873,66776,Thayer,KS,37.478331,-95.48416999999999,1288.0,82.88904922762976,38.194569,-95.744698
27790,66769,Redfield,KS,37.840828,-94.89202,557.0,84.44558879152994,38.194569,-95.744698
4441,67132,Rosalia,KS,37.813869,-96.57856,410.0,84.4648046437408,38.194569,-95.744698
14801,67122,Piedmont,KS,37.629754,-96.40529000000001,221.0,85.48311767908554,38.194569,-95.744698
24651,66757,Neodesha,KS,37.420016,-95.68299999999999,3560.0,86.32384167587675,38.194569,-95.744698
20993,66740,Galesburg,KS,37.464733,-95.37039,477.0,87.58681498676437,38.194569,-95.744698
18632,66780,Walnut,KS,37.603419,-95.06279,589.0,88.91367761589191,38.194569,-95.744698
9892,66843,Cedar Point,KS,38.224171999999996,-96.77229,205.0,89.87088425846723,38.194569,-95.744698
12380,66746,Hepler,KS,37.66749,-94.95144,261.0,90.99672315047336,38.194569,-95.744698
3991,66075,Pleasanton,KS,38.184882,-94.70142,2103.0,91.21244239459742,38.194569,-95.744698
4550,67012,Beaumont,KS,37.660135,-96.53372,61.0,91.24629577976728,38.194569,-95.744698
20405,67349,Howard,KS,37.479165,-96.26594,1034.0,91.80721973442871,38.194569,-95.744698
2212,66738,Fulton,KS,38.017070000000004,-94.71256,376.0,92.46824751227516,38.194569,-95.744698
31022,66771,Saint Paul,KS,37.500157,-95.15952,1028.0,92.77676585534219,38.194569,-95.744698
29095,66767,Prescott,KS,38.066976000000004,-94.69495,511.0,92.93590052281372,38.194569,-95.744698
13491,67352,Longton,KS,37.376701000000004,-96.07025,593.0,95.36628362731055,38.194569,-95.744698
20526,67363,Sycamore,KS,37.327608000000005,-95.71842,78.0,96.45960786532888,38.194569,-95.744698
31021,66701,Fort Scott,KS,37.823295,-94.73389,12325.0,97.73890691135676,38.194569,-95.744698
18163,67341,Dennis,KS,37.347626,-95.41691999999999,373.0,98.51473002434628,38.194569,-95.744698
8422,67345,Elk Falls,KS,37.37477,-96.19019,161.0,99.23952369936208,38.194569,-95.744698
2979,66840,Burns,KS,38.064496999999996,-96.89128000000001,777.0,101.35768759451372,38.194569,-95.744698
4833,67074,Leon,KS,37.686034,-96.7069,1741.0,101.60550051925512,38.194569,-95.744698
32210,67072,Latham,KS,37.561112,-96.59795,244.0,102.84042971708405,38.194569,-95.744698
20773,66734,Farlington,KS,37.616393,-94.82712,332.0,103.05643827800904,38.194569,-95.744698
1101,67344,Elk City,KS,37.279439,-95.93171,877.0,103.11037720701908,38.194569,-95.744698
26475,67335,Cherryvale,KS,37.278991,-95.54722,3671.0,103.3103750435092,38.194569,-95.744698
24122,66851,Florence,KS,38.228452000000004,-96.92825,583.0,103.50671638603191,38.194569,-95.744698
31497,64752,Hume,MO,38.081874,-94.5645,735.0,104.0068320051654,38.194569,-95.744698
25517,67357,Parsons,KS,37.339913,-95.25834,13006.0,104.23873188657365,38.194569,-95.744698
26752,67042,El Dorado,KS,37.830417,-96.84294,17969.0,104.41979793086784,38.194569,-95.744698
27672,67353,Moline,KS,37.337559000000006,-96.29965,582.0,107.08797787649875,38.194569,-95.744698
3449,66741,Arcadia,KS,37.726754,-94.65864,237.0,108.53055660300144,38.194569,-95.744698
14448,67301,Independence,KS,37.216856,-95.72898,13556.0,108.75964940385835,38.194569,-95.744698
8465,66743,Girard,KS,37.506615999999994,-94.86078,4373.0,109.0051485929355,38.194569,-95.744698
26250,64778,Richards,MO,37.906353,-94.53424,702.0,110.76364425619066,38.194569,-95.744698
25389,64741,Deerfield,MO,37.825965999999994,-94.55673,351.0,111.89215954273942,38.194569,-95.744698
31587,66861,Marion,KS,38.359189,-97.01768,3204.0,112.6517963182567,38.194569,-95.744698
2308,66753,McCune,KS,37.364275,-95.00431999999999,1077.0,112.98459492493963,38.194569,-95.744698
4488,66711,Arcadia,KS,37.644301,-94.64895,610.0,113.97519076946254,38.194569,-95.744698
29581,67346,Grenola,KS,37.326384000000004,-96.43368000000001,372.0,113.99941416742865,38.194569,-95.744698
14880,67354,Mound Valley,KS,37.200877,-95.41003,825.0,114.38519729452639,38.194569,-95.744698
14964,67123,Potwin,KS,37.946174,-97.01423,741.0,114.54883715798032,38.194569,-95.744698
2256,66712,Arma,KS,37.547763,-94.70622,1939.0,116.14597450588192,38.194569,-95.744698
7746,66735,Franklin,KS,37.522439,-94.70402,421.0,118.07301363030183,38.194569,-95.744698
12009,67351,Liberty,KS,37.135671,-95.58247,391.0,118.64397286853,38.194569,-95.744698
25812,66866,Peabody,KS,38.175115000000005,-97.1049,1789.0,118.93961599366982,38.194569,-95.744698
1505,67330,Altamont,KS,37.180640999999994,-95.30389,1535.0,119.26657122551494,38.194569,-95.744698
11903,67144,Towanda,KS,37.804776000000004,-97.01477,2716.0,119.46635677156144,38.194569,-95.744698
23388,66756,Mulberry,KS,37.554735,-94.63283,1007.0,120.80819432472012,38.194569,-95.744698
11137,67041,Elbing,KS,38.054115,-97.12711,229.0,121.96658869996409,38.194569,-95.744698
28863,64728,Bronaugh,MO,37.692776,-94.50225,594.0,122.4437871880543,38.194569,-95.744698
11952,67347,Havana,KS,37.103604,-95.9426,431.0,122.59298900181513,38.194569,-95.744698
2130,67010,Augusta,KS,37.680659999999996,-96.98153,13890.0,122.63578825410461,38.194569,-95.744698
1757,64771,Moundville,MO,37.766787,-94.45313,610.0,122.82552497210679,38.194569,-95.744698
29902,67154,Whitewater,KS,37.963712,-97.12193,1510.0,123.28685668823837,38.194569,-95.744698
4549,66763,Frontenac,KS,37.455819,-94.69088,3369.0,123.79033444561775,38.194569,-95.744698
8746,66724,Cherokee,KS,37.347065,-94.82665,1065.0,124.1024469276662,38.194569,-95.744698
14074,66782,West Mineral,KS,37.284559,-94.92613,178.0,124.21538204633947,38.194569,-95.744698
12148,67356,Oswego,KS,37.182538,-95.13678,2834.0,124.63801129543903,38.194569,-95.744698
19972,67023,Cambridge,KS,37.327404,-96.65629,230.0,125.41487356147557,38.194569,-95.744698
19971,67008,Atlanta,KS,37.454925,-96.83152,556.0,126.03901163656384,38.194569,-95.744698
7613,67340,Dearing,KS,37.058083,-95.70982,355.0,126.44848074661411,38.194569,-95.744698
25986,66762,Pittsburg,KS,37.408511,-94.70414,24786.0,126.52062730230959,38.194569,-95.744698
1426,67017,Benton,KS,37.818158000000004,-97.10839,2294.0,126.63730597189978,38.194569,-95.744698
13440,67361,Sedan,KS,37.107867,-96.22086999999999,1841.0,127.94055554857789,38.194569,-95.744698
13698,67360,Peru,KS,37.074399,-96.09053,409.0,128.26589171766136,38.194569,-95.744698
6600,64769,Mindenmines,MO,37.499513,-94.57635,611.0,128.4803585403141,38.194569,-95.744698
17026,67337,Coffeyville,KS,37.041838,-95.61814,13493.0,128.7019576560871,38.194569,-95.744698
6681,67364,Tyro,KS,37.035742,-95.82167,311.0,129.07440785534766,38.194569,-95.744698
28080,67355,Niotaze,KS,37.053112,-96.01065,213.0,129.1076371885636,38.194569,-95.744698
8170,67483,Tampa,KS,38.538684,-97.15947,338.0,129.18168193915693,38.194569,-95.744698
18549,64762,Liberal,MO,37.555366,-94.51496,1604.0,129.2752571109929,38.194569,-95.744698
28517,67063,Hillsboro,KS,38.347058000000004,-97.21489,3942.0,129.49958046403114,38.194569,-95.744698
32592,66773,Scammon,KS,37.275220000000004,-94.82738,866.0,130.2606130966432,38.194569,-95.744698
25769,67342,Edna,KS,37.059559,-95.35600000000001,969.0,130.8078991992645,38.194569,-95.744698
22218,67333,Caney,KS,37.021498,-95.91615999999999,3089.0,131.35223029695106,38.194569,-95.744698
9469,67151,Walton,KS,38.13467,-97.25509,479.0,132.25504587643934,38.194569,-95.744698
26130,66781,Weir,KS,37.300262,-94.75259,1347.0,132.31901204818152,38.194569,-95.744698
6228,67002,Andover,KS,37.693585,-97.11321,13764.0,132.34328909091363,38.194569,-95.744698
27482,67228,Wichita,KS,37.774174,-97.171098,2033.0,133.50579702247992,38.194569,-95.744698
1691,67039,Douglass,KS,37.513371,-96.99851,3395.0,133.66322768785915,38.194569,-95.744698
11152,67019,Burden,KS,37.314208,-96.78463,945.0,133.98593486173985,38.194569,-95.744698
8320,67332,Bartlett,KS,37.051587,-95.2227,207.0,135.19475587036203,38.194569,-95.744698
15926,67334,Chautauqua,KS,37.026171999999995,-96.17845,104.0,135.46347625530458,38.194569,-95.744698
32762,67055,Greenwich,KS,37.78335,-97.20541899999999,71.0,135.97385073786302,38.194569,-95.744698
14080,66760,Opolis,KS,37.344142,-94.62156,98.0,136.74496857548283,38.194569,-95.744698
28522,66725,Columbus,KS,37.17473,-94.87713000000001,5739.0,136.7461576623864,38.194569,-95.744698
4942,67230,Wichita,KS,37.683392,-97.1706,9959.0,137.39877199235346,38.194569,-95.744698
10458,67438,Durham,KS,38.499781,-97.27114,300.0,137.41486898940641,38.194569,-95.744698
25940,67024,Cedar Vale,KS,37.104057,-96.48447,849.0,137.68526241657074,38.194569,-95.744698
20194,74072,S Coffeyville,OK,36.957786,-95.57108000000001,1816.0,138.4158561110437,38.194569,-95.744698
5579,67073,Lehigh,KS,38.376681,-97.31611,309.0,138.68208788202756,38.194569,-95.744698
342,67114,Newton,KS,38.051679,-97.323,21852.0,139.0158513497467,38.194569,-95.744698
20209,67226,Wichita,KS,37.750904,-97.23115,17757.0,139.36382942752047,38.194569,-95.744698
8514,67133,Rose Hill,KS,37.573226,-97.12420999999999,6379.0,139.43601147456923,38.194569,-95.744698
15394,67232,Wichita,KS,37.639491,-97.17137199999999,298.0,139.5843959666819,38.194569,-95.744698
8888,74083,Wann,OK,36.935821000000004,-95.78336,1031.0,140.05181428312733,38.194569,-95.744698
28614,67131,Rock,KS,37.42198,-97.00329,258.0,140.06177854564754,38.194569,-95.744698
15682,67053,Goessel,KS,38.246972,-97.34817,539.0,140.2400853379788,38.194569,-95.744698
2149,67336,Chetopa,KS,37.047431,-95.08365,1683.0,140.25765561163308,38.194569,-95.744698
15640,67117,North Newton,KS,38.073865000000005,-97.34635,1769.0,140.76787311944435,38.194569,-95.744698
